event_id,deficiency_domain,deficiency_subtype,subtype_redacted,application_type,product_name,sponsor,office,regulatory_pathway,crl_date,year,disclosure_status__publicly_rele,application_number,data_limitation
CRL_142,Nonclinical,Insufficient Nonclinical Support,0,NDA,"Bupivicaine and Meloxicam Extended Release Solution 60mg /
1.8mg, 200mg / 6mg, 300mg / 9mg, 400mg / 12mg","Heron Therapeutics, Inc.",Drug Evaluation 2,505(b)(2),4/30/2019,2019,Y,211988,0
CRL_142,CMC,Manufacturing Controls,0,NDA,"Bupivicaine and Meloxicam Extended Release Solution 60mg /
1.8mg, 200mg / 6mg, 300mg / 9mg, 400mg / 12mg","Heron Therapeutics, Inc.",Drug Evaluation 2,505(b)(2),4/30/2019,2019,Y,211988,0
CRL_142,CMC,Specifications,0,NDA,"Bupivicaine and Meloxicam Extended Release Solution 60mg /
1.8mg, 200mg / 6mg, 300mg / 9mg, 400mg / 12mg","Heron Therapeutics, Inc.",Drug Evaluation 2,505(b)(2),4/30/2019,2019,Y,211988,0
CRL_143,CMC,Facility,0,NDA,"Naloxone nasal spray, 8 mg.",Hikma Pharmaceuticals USA Inc.,Neuroscience,505(b)(2),2/28/2020,2020,Y,212045,0
CRL_143,Clinical,Human Factors,0,NDA,"Naloxone nasal spray, 8 mg.",Hikma Pharmaceuticals USA Inc.,Neuroscience,505(b)(2),2/28/2020,2020,Y,212045,0
CRL_143,Nonclinical,Insufficient Nonclinical Support,0,NDA,"Naloxone nasal spray, 8 mg.",Hikma Pharmaceuticals USA Inc.,Neuroscience,505(b)(2),2/28/2020,2020,Y,212045,0
CRL_143,CMC,Manufacturing Controls,0,NDA,"Naloxone nasal spray, 8 mg.",Hikma Pharmaceuticals USA Inc.,Neuroscience,505(b)(2),2/28/2020,2020,Y,212045,0
CRL_143,CMC,Specifications,0,NDA,"Naloxone nasal spray, 8 mg.",Hikma Pharmaceuticals USA Inc.,Neuroscience,505(b)(2),2/28/2020,2020,Y,212045,0
CRL_144,CMC,Biopharmaceutics,0,NDA,Gvoke (glucagon) Injection,"Xeris Pharmaceuticals, Inc","Cardiology, Hematology, Endocrinology, and Nephrology",505(b)(2),2/9/2024,2024,Y,212097,0
CRL_144,CMC,Stability,0,NDA,Gvoke (glucagon) Injection,"Xeris Pharmaceuticals, Inc","Cardiology, Hematology, Endocrinology, and Nephrology",505(b)(2),2/9/2024,2024,Y,212097,0
CRL_145,Clinical,Efficacy,0,NDA,"Breztri Aerosphere (budesonide, glycopyrrolate and formoterol fumarate) 160/9/4.8 mcg Inhalation Aerosol.",AstraZeneca AB,Drug Evaluation 2,505(b)(2),9/30/2019,2019,Y,212122,0
CRL_146,CMC,Facility,0,NDA,"Micafungin for Injection, 50 mg/vial and 100 mg/vial.","Par Sterile Products, LLC",Infectious Diseases,505(b)(2),5/18/2020,2020,Y,212156,0
CRL_146,Nonclinical,Impurity Qualification,0,NDA,"Micafungin for Injection, 50 mg/vial and 100 mg/vial.","Par Sterile Products, LLC",Infectious Diseases,505(b)(2),5/18/2020,2020,Y,212156,0
CRL_146,CMC,Specifications,0,NDA,"Micafungin for Injection, 50 mg/vial and 100 mg/vial.","Par Sterile Products, LLC",Infectious Diseases,505(b)(2),5/18/2020,2020,Y,212156,0
CRL_146,CMC,Stability,0,NDA,"Micafungin for Injection, 50 mg/vial and 100 mg/vial.","Par Sterile Products, LLC",Infectious Diseases,505(b)(2),5/18/2020,2020,Y,212156,0
CRL_147,CMC,Manufacturing Controls,0,NDA,ADLARITY (ddonepezil transdermal system),"Corium, Inc.",Neuroscience,505(b)(2),7/23/2020,2020,Y,212304,0
CRL_147,CMC,Stability,0,NDA,ADLARITY (ddonepezil transdermal system),"Corium, Inc.",Neuroscience,505(b)(2),7/23/2020,2020,Y,212304,0
CRL_148,CMC,Facility,0,NDA,Jylamvo (methotrexate) oral solution,Therakind Limited,Immunology and Inflammation,505(b)(2),12/22/2021,2021,Y,212479,0
CRL_148,CMC,Specifications,0,NDA,Jylamvo (methotrexate) oral solution,Therakind Limited,Immunology and Inflammation,505(b)(2),12/22/2021,2021,Y,212479,0
CRL_148,CMC,Stability,0,NDA,Jylamvo (methotrexate) oral solution,Therakind Limited,Immunology and Inflammation,505(b)(2),12/22/2021,2021,Y,212479,0
CRL_149,CMC,Facility,0,NDA,"Cyclophosphamide Injection, 500 mg/2.5 mL and 1 g/5 mL","Ingenus Pharmaceuticals, LLC",Oncologic Diseases,505(b)(2),1/14/2020,2020,Y,212501,0
CRL_150,CMC,Facility,0,NDA,"Cyclophosphamide Injection, 500 mg/2.5 mL and 1 g/5 mL","Ricon Pharma, LLC",Hematology & Oncology Products,505(b)(2),7/18/2019,2019,Y,212501,0
CRL_151,CMC,Facility,0,NDA,Bortezomib Injection,Shilpa Medicare Limited,Oncologic Diseases,505(b)(2),8/1/2023,2023,Y,212782,0
CRL_151,CMC,Specifications,0,NDA,Bortezomib Injection,Shilpa Medicare Limited,Oncologic Diseases,505(b)(2),8/1/2023,2023,Y,212782,0
CRL_151,CMC,Stability,0,NDA,Bortezomib Injection,Shilpa Medicare Limited,Oncologic Diseases,505(b)(2),8/1/2023,2023,Y,212782,0
CRL_152,CMC,Facility,0,NDA,Bortezomib Injection,Shilpa Medicare Limited,Oncologic Diseases,505(b)(2),3/10/2020,2020,Y,212782,0
CRL_152,Clinical,Safety,0,NDA,Bortezomib Injection,Shilpa Medicare Limited,Oncologic Diseases,505(b)(2),3/10/2020,2020,Y,212782,0
CRL_152,CMC,Specifications,0,NDA,Bortezomib Injection,Shilpa Medicare Limited,Oncologic Diseases,505(b)(2),3/10/2020,2020,Y,212782,0
CRL_152,CMC,Stability,0,NDA,Bortezomib Injection,Shilpa Medicare Limited,Oncologic Diseases,505(b)(2),3/10/2020,2020,Y,212782,0
CRL_153,CMC,Biopharmaceutics,0,NDA,Rykindo (risperidone) for extended-release injectable suspension,"Shandong Luye Pharmaceutical Co., Ltd.",Neuroscience,505(b)(2),2/18/2022,2022,Y,212849,0
CRL_153,Clinical,Safety,0,NDA,Rykindo (risperidone) for extended-release injectable suspension,"Shandong Luye Pharmaceutical Co., Ltd.",Neuroscience,505(b)(2),2/18/2022,2022,Y,212849,0
CRL_154,CMC,Biopharmaceutics,0,NDA,Rykindo (risperidone) for extended-release injectable suspension,"Shandong Luye Pharmaceutical Co., Ltd.",Neuroscience,505(b)(2),1/28/2020,2020,Y,212849,0
CRL_154,CMC,Facility,0,NDA,Rykindo (risperidone) for extended-release injectable suspension,"Shandong Luye Pharmaceutical Co., Ltd.",Neuroscience,505(b)(2),1/28/2020,2020,Y,212849,0
CRL_154,Clinical,Human Factors,0,NDA,Rykindo (risperidone) for extended-release injectable suspension,"Shandong Luye Pharmaceutical Co., Ltd.",Neuroscience,505(b)(2),1/28/2020,2020,Y,212849,0
CRL_154,CMC,Manufacturing Controls,0,NDA,Rykindo (risperidone) for extended-release injectable suspension,"Shandong Luye Pharmaceutical Co., Ltd.",Neuroscience,505(b)(2),1/28/2020,2020,Y,212849,0
CRL_154,Clinical,Safety,0,NDA,Rykindo (risperidone) for extended-release injectable suspension,"Shandong Luye Pharmaceutical Co., Ltd.",Neuroscience,505(b)(2),1/28/2020,2020,Y,212849,0
CRL_155,Clinical,Human Factors,0,NDA,"Naloxone HCl Injection, 5 mg/0.5 mL.",Adamis Pharmaceuticals Corporation,Neuroscience,505(b)(2),11/13/2020,2020,Y,212854,0
CRL_155,CMC,Manufacturing Controls,0,NDA,"Naloxone HCl Injection, 5 mg/0.5 mL.",Adamis Pharmaceuticals Corporation,Neuroscience,505(b)(2),11/13/2020,2020,Y,212854,0
CRL_156,Nonclinical,Insufficient Nonclinical Support,0,NDA,"Naloxone HCl Injection, 5 mg/0.5 mL.",Adamis Pharmaceuticals Corporation,Neuroscience,505(b)(2),11/22/2019,2019,Y,212854,0
CRL_156,CMC,Manufacturing Controls,0,NDA,"Naloxone HCl Injection, 5 mg/0.5 mL.",Adamis Pharmaceuticals Corporation,Neuroscience,505(b)(2),11/22/2019,2019,Y,212854,0
CRL_156,Clinical,Pharmacology,0,NDA,"Naloxone HCl Injection, 5 mg/0.5 mL.",Adamis Pharmaceuticals Corporation,Neuroscience,505(b)(2),11/22/2019,2019,Y,212854,0
CRL_156,CMC,Specifications,0,NDA,"Naloxone HCl Injection, 5 mg/0.5 mL.",Adamis Pharmaceuticals Corporation,Neuroscience,505(b)(2),11/22/2019,2019,Y,212854,0
CRL_156,CMC,Stability,0,NDA,"Naloxone HCl Injection, 5 mg/0.5 mL.",Adamis Pharmaceuticals Corporation,Neuroscience,505(b)(2),11/22/2019,2019,Y,212854,0
CRL_157,CMC,Redacted,1,NDA,VOCABRIA® (cabotegravir) 30 mg tablets,ViiV Healthcare Company,Infectious Diseases,505(b),12/19/2019,2019,Y,212887,0
CRL_158,CMC,Facility,0,NDA,CABENUVA® (cabotegravir extended release injectable suspension + rilpivirine extended release injectable suspension) 600 mg/900 mg co-pack,ViiV Healthcare Company,Infectious Diseases,505(b),12/19/2019,2019,Y,212888,0
CRL_159,Clinical,Risk-Benefit,0,NDA,"(tivozanib hydrochloride) capsules, 1.0 mg or 1.5 mg","AVEO Pharmaceuticals, Inc.",Hematology & Oncology Products,505(b),6/6/2013,2013,Y,212904,0
CRL_159,CMC,Specifications,0,NDA,"(tivozanib hydrochloride) capsules, 1.0 mg or 1.5 mg","AVEO Pharmaceuticals, Inc.",Hematology & Oncology Products,505(b),6/6/2013,2013,Y,212904,0
CRL_160,CMC,Facility,0,NDA,Cantharidin Topical Solution,Verrica Pharmaceuticals Inc,Immunology and Inflammation,505(b),5/23/2022,2022,Y,212905,0
CRL_161,CMC,Facility,0,NDA,Cantharidin Topical Solution,Verrica Pharmaceuticals Inc,Immunology and Inflammation,505(b),9/16/2021,2021,Y,212905,0
CRL_162,CMC,Facility,0,NDA,"Cantharidin Topical Solution, 7%",Verrica Pharmaceuticals Inc,Immunology and Inflammation,505(b),7/13/2020,2020,Y,212905,0
CRL_162,Clinical,Human Factors,0,NDA,"Cantharidin Topical Solution, 7%",Verrica Pharmaceuticals Inc,Immunology and Inflammation,505(b),7/13/2020,2020,Y,212905,0
CRL_162,CMC,Manufacturing Controls,0,NDA,"Cantharidin Topical Solution, 7%",Verrica Pharmaceuticals Inc,Immunology and Inflammation,505(b),7/13/2020,2020,Y,212905,0
CRL_162,CMC,Specifications,0,NDA,"Cantharidin Topical Solution, 7%",Verrica Pharmaceuticals Inc,Immunology and Inflammation,505(b),7/13/2020,2020,Y,212905,0
CRL_162,CMC,Stability,0,NDA,"Cantharidin Topical Solution, 7%",Verrica Pharmaceuticals Inc,Immunology and Inflammation,505(b),7/13/2020,2020,Y,212905,0
CRL_163,CMC,Facility,0,NDA,PEDMARK (sodium thiosulfate injection),Fennec Pharmaceuticals Inc,Oncologic Diseases,505(b)(2),11/26/2021,2021,Y,212937,0
CRL_163,CMC,Manufacturing Controls,0,NDA,PEDMARK (sodium thiosulfate injection),Fennec Pharmaceuticals Inc,Oncologic Diseases,505(b)(2),11/26/2021,2021,Y,212937,0
CRL_163,Clinical,Safety,0,NDA,PEDMARK (sodium thiosulfate injection),Fennec Pharmaceuticals Inc,Oncologic Diseases,505(b)(2),11/26/2021,2021,Y,212937,0
CRL_164,CMC,Facility,0,NDA,"PEDMARK (sodium thiosulfate injection), for intravenous use, 12.5 grams/100 mL",Fennec Pharmaceuticals Inc,Oncologic Diseases,505(b)(2),8/10/2020,2020,Y,212937,0
CRL_164,CMC,Specifications,0,NDA,"PEDMARK (sodium thiosulfate injection), for intravenous use, 12.5 grams/100 mL",Fennec Pharmaceuticals Inc,Oncologic Diseases,505(b)(2),8/10/2020,2020,Y,212937,0
CRL_165,CMC,Facility,0,NDA,rosuvastatin and ezetimibe tablet,"Althera Life Sciences, LLC","Cardiology, Hematology, Endocrinology, and Nephrology",505(b)(2),5/26/2020,2020,Y,213072,0
CRL_166,CMC,Facility,0,NDA,"SUTAB (sodium sulfate, magnesium sulfate, and potassium chloride) tablets","Braintree Laboratories, Inc.",Drug Evaluation 2,505(b)(2),3/13/2020,2020,Y,213135,0
CRL_167,CMC,Facility,0,NDA,Torsemide 20 mg and 60 mg,Sarfex Pharmaceuticals Inc,Drug Evaluation 1,505(b)(2),1/10/2020,2020,Y,213218,0
CRL_168,CMC,Facility,0,NDA,Atorvastatin calcium oral suspension,CMP Development LLC,"Cardiology, Hematology, Endocrinology, and Nephrology",505(b)(2),10/16/2020,2020,Y,213260,0
CRL_168,CMC,Manufacturing Controls,0,NDA,Atorvastatin calcium oral suspension,CMP Development LLC,"Cardiology, Hematology, Endocrinology, and Nephrology",505(b)(2),10/16/2020,2020,Y,213260,0
CRL_168,Clinical,Pharmacology,0,NDA,Atorvastatin calcium oral suspension,CMP Development LLC,"Cardiology, Hematology, Endocrinology, and Nephrology",505(b)(2),10/16/2020,2020,Y,213260,0
CRL_169,CMC,Facility,0,NDA,Lybalvi (olanzapine and samidorphan),"Alkermes, Inc.",Neuroscience,505(b)(2),11/13/2020,2020,Y,213378,0
CRL_169,CMC,Manufacturing Controls,0,NDA,Lybalvi (olanzapine and samidorphan),"Alkermes, Inc.",Neuroscience,505(b)(2),11/13/2020,2020,Y,213378,0
CRL_170,CMC,Facility,0,NDA,celecoxib and tramadol hydrochloride tablets,"Esteve Pharmaceuticals, S.A.",Neuroscience,505(b)(2),6/15/2020,2020,Y,213426,0
CRL_170,Regulatory,Labeling,0,NDA,celecoxib and tramadol hydrochloride tablets,"Esteve Pharmaceuticals, S.A.",Neuroscience,505(b)(2),6/15/2020,2020,Y,213426,0
CRL_171,CMC,Facility,0,NDA,"Sirolimus Topical Gel, 0.2%","Nobelpharma Co., Ltd.",Immunology and Inflammation,505(b)(2),8/13/2020,2020,Y,213478,0
CRL_171,CMC,Specifications,0,NDA,"Sirolimus Topical Gel, 0.2%","Nobelpharma Co., Ltd.",Immunology and Inflammation,505(b)(2),8/13/2020,2020,Y,213478,0
CRL_171,CMC,Stability,0,NDA,"Sirolimus Topical Gel, 0.2%","Nobelpharma Co., Ltd.",Immunology and Inflammation,505(b)(2),8/13/2020,2020,Y,213478,0
CRL_172,Clinical,Data Integrity,0,NDA,Risperidone extended-release injectable suspension.,"Teva Neuroscience, Inc.",Neuroscience,505(b)(2),4/15/2022,2022,Y,213586,0
CRL_172,Regulatory,Labeling,0,NDA,Risperidone extended-release injectable suspension.,"Teva Neuroscience, Inc.",Neuroscience,505(b)(2),4/15/2022,2022,Y,213586,0
CRL_173,Regulatory,Labeling,0,NDA,Epinephrine Injection USP,"International Medication Systems, Limited",Drug Evaluation 1,505(b)(2),12/12/2018,2018,Y,211363,0
CRL_173,CMC,Manufacturing Controls,0,NDA,Epinephrine Injection USP,"International Medication Systems, Limited",Drug Evaluation 1,505(b)(2),12/12/2018,2018,Y,211363,0
CRL_173,Patent Certifications,Patent,0,NDA,Epinephrine Injection USP,"International Medication Systems, Limited",Drug Evaluation 1,505(b)(2),12/12/2018,2018,Y,211363,0
CRL_174,CMC,Facility,0,NDA,Nayzilam (midazolam) nasal spray 5 mg/0.5 mL,"Proximagen, LLC",Drug Evaluation 1,505(b)(2),3/29/2019,2019,Y,211321,0
CRL_174,Regulatory,Labeling,0,NDA,Nayzilam (midazolam) nasal spray 5 mg/0.5 mL,"Proximagen, LLC",Drug Evaluation 1,505(b)(2),3/29/2019,2019,Y,211321,0
CRL_174,CMC,Manufacturing Controls,0,NDA,Nayzilam (midazolam) nasal spray 5 mg/0.5 mL,"Proximagen, LLC",Drug Evaluation 1,505(b)(2),3/29/2019,2019,Y,211321,0
CRL_175,CMC,Facility,0,NDA,Cystadrops (cysteamine ophthalmic solution) 0.37%,Recordati Rare Diseases Inc. c/o lntertek Surveying Services,Specialty Medicine,505(b)(2),1/28/2020,2020,Y,211302,0
CRL_175,CMC,Manufacturing Controls,0,NDA,Cystadrops (cysteamine ophthalmic solution) 0.37%,Recordati Rare Diseases Inc. c/o lntertek Surveying Services,Specialty Medicine,505(b)(2),1/28/2020,2020,Y,211302,0
CRL_176,Clinical,Efficacy,0,NDA,Wakix (pitolisant) 4.45 mg and 17.8 mg tablets,"Bioprojet Pharma c/o Harmony Biosciences, LLC",Drug Evaluation 1,505(b),8/14/2019,2019,Y,211150,0
CRL_177,CMC,Facility,0,NDA,fluorescein sodium and benoxinate hydrochloride ophthalmic solution.,Bausch Health Ireland Limited,New Drugs,505(b)(2),7/19/2019,2019,Y,211039,0
CRL_178,Clinical,Efficacy,0,NDA,Eysuvis (loteprednol etabonate ophthalmic suspension) 0.25%,"Kala Pharmaceuticals, Inc.",New Drugs,505(b)(2),8/7/2019,2019,Y,210933,0
CRL_179,CMC,Facility,0,NDA,"Welchol (colesevelam) chewable bar, 3.75 grams.",Daiichi Sankyo Inc.,Drug Evaluation 2,505(b),8/24/2018,2018,Y,210895,0
CRL_180,CMC,Biopharmaceutics,0,NDA,"Kynmobi (apomorphine) sublingual film 10 mg, 15 mg, 20 mg, 25 mg, and 30 mg.",Sunovion Pharmaceuticals Inc.,Drug Evaluation 1,505(b)(2),1/29/2019,2019,Y,210875,0
CRL_180,Clinical,Human Factors,0,NDA,"Kynmobi (apomorphine) sublingual film 10 mg, 15 mg, 20 mg, 25 mg, and 30 mg.",Sunovion Pharmaceuticals Inc.,Drug Evaluation 1,505(b)(2),1/29/2019,2019,Y,210875,0
CRL_180,Clinical,Safety,0,NDA,"Kynmobi (apomorphine) sublingual film 10 mg, 15 mg, 20 mg, 25 mg, and 30 mg.",Sunovion Pharmaceuticals Inc.,Drug Evaluation 1,505(b)(2),1/29/2019,2019,Y,210875,0
CRL_181,Regulatory,Labeling,0,NDA,"Sesquient (fosphenytoin sodium) injection, 100 mg and 500 mg phenytoin sodium equivalents/ml","Sedor Pharmaceuticals, LLC",Neuroscience,505(b)(2),12/20/2019,2019,Y,210864,0
CRL_181,CMC,Manufacturing Controls,0,NDA,"Sesquient (fosphenytoin sodium) injection, 100 mg and 500 mg phenytoin sodium equivalents/ml","Sedor Pharmaceuticals, LLC",Neuroscience,505(b)(2),12/20/2019,2019,Y,210864,0
CRL_181,Patent Certifications,Patent,0,NDA,"Sesquient (fosphenytoin sodium) injection, 100 mg and 500 mg phenytoin sodium equivalents/ml","Sedor Pharmaceuticals, LLC",Neuroscience,505(b)(2),12/20/2019,2019,Y,210864,0
CRL_182,CMC,Facility,0,NDA,"Cyclophosphamide Injection, 500mg/mL, 1g/2mL, and
2g/4mL","Dr. Reddy’s Laboratories Limited
c/o Dr. Reddy’s Laboratories, Inc.",Oncologic Diseases,505(b)(2),4/18/2022,2022,Y,210852,0
CRL_183,CMC,Facility,0,NDA,"Cyclophosphamide Injection, 500mg/mL, 1g/2mL, and
2g/4mL","Dr. Reddy’s Laboratories Limited
c/o Dr. Reddy’s Laboratories, Inc.",Oncologic Diseases,505(b)(2),11/6/2020,2020,Y,210852,0
CRL_184,CMC,Facility,0,NDA,"Cyclophosphamide Injection, 500mg/mL, 1g/2mL, and
2g/4mL","Dr. Reddy’s Laboratories Limited
c/o Dr. Reddy’s Laboratories, Inc.",Oncologic Diseases,505(b)(2),5/21/2020,2020,Y,210852,0
CRL_185,CMC,Facility,0,NDA,"Cyclophosphamide Injection, 500mg/mL, 1g/2mL, and
2g/4mL","Dr. Reddy’s Laboratories Limited
c/o Dr. Reddy’s Laboratories, Inc.",Oncologic Diseases,505(b)(2),11/20/2019,2019,Y,210852,0
CRL_186,CMC,Facility,0,NDA,"Cyclophosphamide Injection, 500mg/mL, 1g/2mL, and
2g/4mL","Dr. Reddy’s Laboratories Limited
c/o Dr. Reddy’s Laboratories, Inc.",Hematology & Oncology Products,505(b)(2),5/3/2019,2019,Y,210852,0
CRL_187,CMC,Facility,0,NDA,"Cyclophosphamide Injection, 500mg/mL, 1g/2mL, and
2g/4mL","Dr. Reddy’s Laboratories Limited
c/o Dr. Reddy’s Laboratories, Inc.",Hematology & Oncology Products,505(b)(2),7/24/2018,2018,Y,210852,0
CRL_188,CMC,Facility,0,NDA,"tetracaine hydrochloride ophthalmic solution, 0.5%.",Valeant Pharmaceuticals Ireland c/o Paragon BioTeck Inc.,New Drugs,505(b)(2),11/20/2018,2018,Y,210821,0
CRL_189,CMC,Facility,0,NDA,"Cyclophosphamide Injection, 500 mg/2.5 mL and 1 g/5 mL.",AuroMedics Pharma LLC,Hematology & Oncology Products,505(b)(2),10/1/2019,2019,Y,210735,0
CRL_189,Regulatory,Labeling,0,NDA,"Cyclophosphamide Injection, 500 mg/2.5 mL and 1 g/5 mL.",AuroMedics Pharma LLC,Hematology & Oncology Products,505(b)(2),10/1/2019,2019,Y,210735,0
CRL_190,CMC,Facility,0,NDA,"Cyclophosphamide Injection, 500 mg/2.5 mL and 1 g/5 mL.",AuroMedics Pharma LLC,Hematology & Oncology Products,505(b)(2),1/15/2019,2019,Y,210735,0
CRL_190,Regulatory,Labeling,0,NDA,"Cyclophosphamide Injection, 500 mg/2.5 mL and 1 g/5 mL.",AuroMedics Pharma LLC,Hematology & Oncology Products,505(b)(2),1/15/2019,2019,Y,210735,0
CRL_190,CMC,Manufacturing Controls,0,NDA,"Cyclophosphamide Injection, 500 mg/2.5 mL and 1 g/5 mL.",AuroMedics Pharma LLC,Hematology & Oncology Products,505(b)(2),1/15/2019,2019,Y,210735,0
CRL_190,CMC,Stability,0,NDA,"Cyclophosphamide Injection, 500 mg/2.5 mL and 1 g/5 mL.",AuroMedics Pharma LLC,Hematology & Oncology Products,505(b)(2),1/15/2019,2019,Y,210735,0
CRL_191,Nonclinical,Impurity Qualification,0,NDA,"Cyclophosphamide Injection, 500 mg/2.5 mL and 1 g/5 mL.",AuroMedics Pharma LLC,Hematology & Oncology Products,505(b)(2),4/26/2018,2018,Y,210735,0
CRL_191,CMC,Specifications,0,NDA,"Cyclophosphamide Injection, 500 mg/2.5 mL and 1 g/5 mL.",AuroMedics Pharma LLC,Hematology & Oncology Products,505(b)(2),4/26/2018,2018,Y,210735,0
CRL_192,Nonclinical,Insufficient Nonclinical Support,0,NDA,"Oliceridine injection, 1 mg/mL","Trevena, Inc.",Drug Evaluation 2,505(b)(2),11/2/2018,2018,Y,210730,0
CRL_192,Regulatory,Labeling,0,NDA,"Oliceridine injection, 1 mg/mL","Trevena, Inc.",Drug Evaluation 2,505(b)(2),11/2/2018,2018,Y,210730,0
CRL_192,Clinical,Safety,0,NDA,"Oliceridine injection, 1 mg/mL","Trevena, Inc.",Drug Evaluation 2,505(b)(2),11/2/2018,2018,Y,210730,0
CRL_192,Clinical,Safety,0,NDA,"Oliceridine injection, 1 mg/mL","Trevena, Inc.",Drug Evaluation 2,505(b)(2),11/2/2018,2018,Y,210730,0
CRL_192,CMC,Specifications,0,NDA,"Oliceridine injection, 1 mg/mL","Trevena, Inc.",Drug Evaluation 2,505(b)(2),11/2/2018,2018,Y,210730,0
CRL_193,CMC,Facility,0,NDA,"Efavirenz, Lamivudine and Tenofovir Disoproxil Fumarate Tablets, 400 mg/300 mg/300 mg","AB Pharmaceuticals, LLC U.S. Agent for Macleods Pharmaceuticals Limited, India",Antimicrobial Products,505(b)(2),9/12/2018,2018,Y,210649,0
CRL_194,CMC,Facility,0,NDA,"Efavirenz, Lamivudine and Tenofovir Disoproxil Fumarate Tablets, 400 mg/300 mg/300 mg","AB Pharmaceuticals, LLC U.S. Agent for Macleods Pharmaceuticals Limited, India",Antimicrobial Products,505(b)(2),3/13/2018,2018,Y,210649,0
CRL_195,CMC,Facility,0,NDA,insulin glargine injection 100 units/mL.,Mylan GmbH,Drug Evaluation 2,505(b)(2),8/28/2019,2019,Y,210605,0
CRL_195,Regulatory,Labeling,0,NDA,insulin glargine injection 100 units/mL.,Mylan GmbH,Drug Evaluation 2,505(b)(2),8/28/2019,2019,Y,210605,0
CRL_196,CMC,Facility,0,NDA,insulin glargine injection 100 units/mL.,Mylan GmbH,Drug Evaluation 2,505(b)(2),5/17/2018,2018,Y,210605,0
CRL_196,Clinical,Human Factors,0,NDA,insulin glargine injection 100 units/mL.,Mylan GmbH,Drug Evaluation 2,505(b)(2),5/17/2018,2018,Y,210605,0
CRL_196,Regulatory,Labeling,0,NDA,insulin glargine injection 100 units/mL.,Mylan GmbH,Drug Evaluation 2,505(b)(2),5/17/2018,2018,Y,210605,0
CRL_196,Regulatory,Labeling,0,NDA,insulin glargine injection 100 units/mL.,Mylan GmbH,Drug Evaluation 2,505(b)(2),5/17/2018,2018,Y,210605,0
CRL_196,CMC,Microbiology,0,NDA,insulin glargine injection 100 units/mL.,Mylan GmbH,Drug Evaluation 2,505(b)(2),5/17/2018,2018,Y,210605,0
CRL_196,Clinical,Pharmacology,0,NDA,insulin glargine injection 100 units/mL.,Mylan GmbH,Drug Evaluation 2,505(b)(2),5/17/2018,2018,Y,210605,0
CRL_196,Clinical,Pharmacology,0,NDA,insulin glargine injection 100 units/mL.,Mylan GmbH,Drug Evaluation 2,505(b)(2),5/17/2018,2018,Y,210605,0
CRL_197,Regulatory,Labeling,0,NDA,"Meloxicam Injection, 30 mg/mL.",Recro Pharma Inc.,Drug Evaluation 2,505(b)(2),3/22/2019,2019,Y,210583,0
CRL_197,Clinical,Risk-Benefit,0,NDA,"Meloxicam Injection, 30 mg/mL.",Recro Pharma Inc.,Drug Evaluation 2,505(b)(2),3/22/2019,2019,Y,210583,0
CRL_198,Clinical,Efficacy,0,NDA,"Meloxicam Injection, 30 mg/mL.",Recro Pharma Inc.,Drug Evaluation 2,505(b)(2),5/23/2018,2018,Y,210583,0
CRL_198,CMC,Specifications,0,NDA,"Meloxicam Injection, 30 mg/mL.",Recro Pharma Inc.,Drug Evaluation 2,505(b)(2),5/23/2018,2018,Y,210583,0
CRL_198,Nonclinical,Toxicology,0,NDA,"Meloxicam Injection, 30 mg/mL.",Recro Pharma Inc.,Drug Evaluation 2,505(b)(2),5/23/2018,2018,Y,210583,0
CRL_199,CMC,Facility,0,NDA,"Dyanavel XR (amphetamine) extended-release tablets 5 mg, 10 mg, 15 mg, and 20 mg","Emory Partners, LLC",Neuroscience,505(b)(2),1/21/2021,2021,Y,210526,0
CRL_200,CMC,Facility,0,NDA,"Dyanavel XR (amphetamine) extended-release tablets 5 mg, 10 mg, 15 mg, and 20 mg","Emory Partners, LLC",Drug Evaluation 1,505(b)(2),7/25/2018,2018,Y,210526,0
CRL_200,Regulatory,Labeling,0,NDA,"Dyanavel XR (amphetamine) extended-release tablets 5 mg, 10 mg, 15 mg, and 20 mg","Emory Partners, LLC",Drug Evaluation 1,505(b)(2),7/25/2018,2018,Y,210526,0
CRL_200,Patent Certifications,Patent,0,NDA,"Dyanavel XR (amphetamine) extended-release tablets 5 mg, 10 mg, 15 mg, and 20 mg","Emory Partners, LLC",Drug Evaluation 1,505(b)(2),7/25/2018,2018,Y,210526,0
CRL_201,CMC,Facility,0,NDA,"Daptomycin for Injection, 350 mg/vial, 500 mg/vial.","Hospira, Inc.",Antimicrobial Products,505(b)(2),3/19/2018,2018,Y,210282,0
CRL_201,CMC,Specifications,0,NDA,"Daptomycin for Injection, 350 mg/vial, 500 mg/vial.","Hospira, Inc.",Antimicrobial Products,505(b)(2),3/19/2018,2018,Y,210282,0
CRL_202,CMC,Facility,0,NDA,"Vancomycin Hydrochloride for Injection, 500 mg/vial, 1gram/vial, 5 gram/vial, and 10 gram/vial",Zhejiang Novus Pharmaceuticals Co. Ltd. c/o NSF Health Sciences,Infectious Diseases,505(b)(2),8/25/2021,2021,Y,210274,0
